,Dorm,Network,PID,In_degree,Out_degree,Degree_centrality,in_degree_centrality,out_degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reaching_centrality
48,JRo,EmpSupp,6LdVRQDRKS,1,0,0.014925373,0.014925373,0,0.039117906,0.123537717,0,0,10.16190476,0
49,JRo,EmpSupp,7sb6LXSIoI,9,0,0.134328358,0.134328358,0,0.218837809,0.106299896,0,0,14.55916306,0
50,JRo,EmpSupp,89v5tXCVAy,1,0,0.014925373,0.014925373,0,0.030667919,0.084256139,0,0,7.288131313,0
51,JRo,EmpSupp,AVYF6ynyyl,2,0,0.029850746,0.029850746,0,1.49E-85,0.029850746,0,0,2,0
52,JRo,EmpSupp,CThI2R0ewP,1,0,0.014925373,0.014925373,0,0.110368798,0.085838414,0,0,8.082575758,0
53,JRo,EmpSupp,DstYrHFZt9,4,0,0.059701493,0.059701493,0,0.164577747,0.133401956,0,0,12.87142857,0
54,JRo,EmpSupp,IPtjNxjBAw,1,0,0.014925373,0.014925373,0,7.47E-86,0.014925373,0,0,1,0
55,JRo,EmpSupp,IgAjERSXYM,3,0,0.044776119,0.044776119,0,0.055029548,0.136220307,0,0,12.27619048,0
56,JRo,EmpSupp,J8F7myARcy,1,0,0.014925373,0.014925373,0,7.47E-86,0.014925373,0,0,1,0
57,JRo,EmpSupp,PVRXpdKXA2,5,0,0.074626866,0.074626866,0,0.416468381,0.171049514,0,0,15.82857143,0
58,JRo,EmpSupp,SuwBrsLOd1,5,0,0.074626866,0.074626866,0,0.157336039,0.147448243,0,0,14.11904762,0
59,JRo,EmpSupp,XgbHYXbrWi,1,0,0.014925373,0.014925373,0,0.039117906,0.123537717,0,0,10.16190476,0
60,JRo,EmpSupp,ax2ZMqAVsp,1,0,0.014925373,0.014925373,0,0.047406724,0.108186876,0,0,9.298015873,0
61,JRo,EmpSupp,hqwP7b0I1A,2,0,0.029850746,0.029850746,0,0.110368798,0.089625402,0,0,8.982575758,0
62,JRo,EmpSupp,huNYJkmsmM,2,0,0.029850746,0.029850746,0,1.49E-85,0.029850746,0,0,2,0
63,JRo,EmpSupp,ieKAbaIbqJ,1,0,0.014925373,0.014925373,0,7.47E-86,0.014925373,0,0,1,0
64,JRo,EmpSupp,lAfPFlsD8f,5,0,0.074626866,0.074626866,0,0.202425715,0.188490537,0,0,16.01666667,0
65,JRo,EmpSupp,th8pQptGf8,1,0,0.014925373,0.014925373,0,0.069369268,0.114457299,0,0,9.472619048,0
66,JRo,EmpSupp,uxOQXZBcOB,4,0,0.059701493,0.059701493,0,0.054803159,0.133456804,0,0,12.3952381,0
67,JRo,EmpSupp,zqPS4jMkLK,1,0,0.014925373,0.014925373,0,7.47E-86,0.014925373,0,0,1,0
0,JRo,Gossip,0S0hJZKYOx,3,5,0.106666667,0.04,0.066666667,0.250127238,0.063529412,0.000816817,0.000803303,5.666666667,0.493333333
1,JRo,Gossip,1o4xSIjveg,0,6,0.08,0,0.08,7.38E-39,0,0,0,0,0.12
2,JRo,Gossip,3H9reqfpXw,1,2,0.04,0.013333333,0.026666667,3.99E-37,0.013333333,0.00036036,0.00036036,1,0.026666667
3,JRo,Gossip,64Y7y22rEk,3,3,0.08,0.04,0.04,1.66E-22,0.04,0.001261261,0.001261261,3,0.053333333
4,JRo,Gossip,8og3CYBzZm,5,5,0.133333333,0.066666667,0.066666667,0.000973447,0.099555556,0.01003003,0.01009009,11.33809524,0.213333333
5,JRo,Gossip,8rsekwqjFy,2,4,0.08,0.026666667,0.053333333,0.000513588,0.08568306,0.00018018,0.00018018,9.061904762,0.213333333
6,JRo,Gossip,BdMK1pChJw,2,6,0.106666667,0.026666667,0.08,0.020435555,0.062592593,0.04390991,0.043963964,5.833333333,0.32
7,JRo,Gossip,C1SZ12HcDP,1,2,0.04,0.013333333,0.026666667,0.078314607,0.051428571,0.036072072,0.036126126,4.333333333,0.493333333
8,JRo,Gossip,E3N2MzFtLE,2,1,0.04,0.026666667,0.013333333,0.000198024,0.097560976,0.007927928,0.007927928,10.16190476,0.026666667
9,JRo,Gossip,gzcKYcsAhv,1,1,0.026666667,0.013333333,0.013333333,3.99E-37,0.013333333,0,0,1,0.066666667
10,JRo,Gossip,gzMvr3oLnV,0,1,0.013333333,0,0.013333333,7.38E-39,0,0,0,0,0.013333333
11,JRo,Gossip,H02ssmXS5c,1,3,0.053333333,0.013333333,0.04,3.99E-37,0.013333333,0.00036036,0.00036036,1,0.04
12,JRo,Gossip,h18lnvVtk3,0,3,0.04,0,0.04,7.38E-39,0,0,0,0,0.226666667
13,JRo,Gossip,h2yn09VXH2,1,5,0.08,0.013333333,0.066666667,0.004944739,0.047943262,0.036576577,0.036576577,4.466666667,0.32
14,JRo,Gossip,iYFWRTHXLd,4,3,0.093333333,0.053333333,0.04,5.77E-05,0.079191919,0.013243243,0.013003003,9.612301587,0.213333333
15,JRo,Gossip,kqPtAZZXbV,0,5,0.066666667,0,0.066666667,7.38E-39,0,0,0,0,0.36
16,JRo,Gossip,KWWR2O9VsR,0,2,0.026666667,0,0.026666667,7.38E-39,0,0,0,0,0.053333333
17,JRo,Gossip,lW8ZkmiGUN,6,6,0.16,0.08,0.08,0.000760963,0.112401434,0.041531532,0.041741742,13.1047619,0.213333333
18,JRo,Gossip,LyoqotSy1C,3,3,0.08,0.04,0.04,2.28E-05,0.069227373,0.002657658,0.002545045,8.644047619,0.213333333
19,JRo,Gossip,mFJ71HQO5l,6,6,0.16,0.08,0.08,0.001122904,0.107766323,0.01490991,0.015015015,12.6047619,0.213333333
20,JRo,Gossip,mqxstEqwVb,3,4,0.093333333,0.04,0.053333333,0.000200331,0.090114943,0.018243243,0.018078078,9.995238095,0.213333333
21,JRo,Gossip,oA0q2Po7xf,1,3,0.053333333,0.013333333,0.04,0.082828995,0.051428571,0.001645646,0.001711712,4.333333333,0.493333333
22,JRo,Gossip,oCJk7DBfSV,0,3,0.04,0,0.04,7.38E-39,0,0,0,0,0.04
23,JRo,Gossip,op8ylvWbRU,5,3,0.106666667,0.066666667,0.04,0.425143642,0.077142857,0.000600601,0.000540541,6.833333333,0.493333333
24,JRo,Gossip,PVRXpdKXA2,1,2,0.04,0.013333333,0.026666667,9.98E-23,0.017777778,0,0,1.5,0.24
25,JRo,Gossip,qE7hQs4Yjh,0,1,0.013333333,0,0.013333333,7.38E-39,0,0,0,0,0.013333333
26,JRo,Gossip,qlW80PPG5s,3,6,0.12,0.04,0.08,0.266264472,0.06,0.001777778,0.001644144,5.5,0.493333333
27,JRo,Gossip,qwjw2OMYHs,4,4,0.106666667,0.053333333,0.053333333,0.001783842,0.117453184,0.032582583,0.032582583,12.01666667,0.213333333
28,JRo,Gossip,RUvkeUnmUT,0,6,0.08,0,0.08,7.38E-39,0,0,0,0,0.573333333
29,JRo,Gossip,RXKOQoICEb,0,1,0.013333333,0,0.013333333,7.38E-39,0,0,0,0,0.013333333
30,JRo,Gossip,s4Bl0qrmiY,5,6,0.146666667,0.066666667,0.08,0.32365764,0.083076923,0.038870871,0.038911411,7,0.493333333
31,JRo,Gossip,sM0SccVthb,1,2,0.04,0.013333333,0.026666667,4.86E-05,0.078947368,0.002882883,0.002882883,7.595634921,0.026666667
32,JRo,Gossip,T3iNOulFja,3,3,0.08,0.04,0.04,0.000562742,0.090114943,0.001381381,0.001411411,10.22857143,0.213333333
33,JRo,Gossip,tlEPecpT6G,3,3,0.08,0.04,0.04,0.006141205,0.051212121,0.002252252,0.002252252,5.633333333,0.32
34,JRo,Gossip,TMviB96FLR,1,4,0.066666667,0.013333333,0.053333333,1.66E-22,0.024,0.000540541,0.000540541,2,0.053333333
35,JRo,Gossip,uAKoPLZITf,5,2,0.093333333,0.066666667,0.026666667,2.28E-05,0.070630631,0.008198198,0.008198198,9.810714286,0.213333333
36,JRo,Gossip,XicY81sN67,2,4,0.08,0.026666667,0.053333333,1.14E-05,0.060076628,0.008753754,0.008866366,7.293795094,0.213333333
37,JRo,Gossip,xlEtG92n42,5,5,0.133333333,0.066666667,0.066666667,0.425143642,0.077142857,0.006726727,0.006666667,6.833333333,0.493333333
38,JRo,Gossip,yfTJjVftmj,5,6,0.146666667,0.066666667,0.08,0.342314647,0.083076923,0.015339339,0.015405405,7,0.493333333
39,JRo,Gossip,Ys49IAhnXq,0,2,0.026666667,0,0.026666667,7.38E-39,0,0,0,0,0.253333333
40,JRo,Gossip,yvMU3B38rq,0,1,0.013333333,0,0.013333333,7.38E-39,0,0,0,0,0.013333333
41,JRo,Gossip,Z4sBfxX6Yf,0,6,0.08,0,0.08,7.38E-39,0,0,0,0,0.08
42,JRo,Gossip,ZeTPVfP3gk,2,2,0.053333333,0.026666667,0.026666667,9.98E-23,0.026666667,0.000720721,0.000720721,2,0.24
43,JRo,Gossip,zyMXsjc6Nj,6,4,0.133333333,0.08,0.053333333,0.491835403,0.09,0.006582583,0.006569069,7.5,0.493333333
44,JRo,Gossip,1wEjhQBrKw,2,0,0.026666667,0.026666667,0,0.082828995,0.073846154,0,0,6.333333333,0
45,JRo,Gossip,3ieA82yXj8,1,0,0.013333333,0.013333333,0,1.66E-22,0.023703704,0,0,2.166666667,0
46,JRo,Gossip,4mb9btuaNX,1,0,0.013333333,0.013333333,0,3.99E-37,0.013333333,0,0,1,0
47,JRo,Gossip,4mjHjcseiq,1,0,0.013333333,0.013333333,0,0.000238485,0.083681592,0,0,8.311904762,0
48,JRo,Gossip,5W4GCgL7j4,2,0,0.026666667,0.026666667,0,0.078314607,0.067222222,0,0,5.833333333,0
49,JRo,Gossip,7sb6LXSIoI,3,0,0.04,0.04,0,0.084469248,0.064533333,0,0,6.166666667,0
50,JRo,Gossip,89v5tXCVAy,1,0,0.013333333,0.013333333,0,3.99E-37,0.013333333,0,0,1,0
51,JRo,Gossip,AVYF6ynyyl,3,0,0.04,0.04,0,3.33E-22,0.042666667,0,0,3.5,0
52,JRo,Gossip,BfmuGJloJl,1,0,0.013333333,0.013333333,0,3.99E-37,0.013333333,0,0,1,0
53,JRo,Gossip,CThI2R0ewP,1,0,0.013333333,0.013333333,0,0.082828995,0.057971014,0,0,4.833333333,0
54,JRo,Gossip,DstYrHFZt9,8,0,0.106666667,0.106666667,0,0.001447161,0.12244898,0,0,14.77142857,0
55,JRo,Gossip,IMB4n3UJdT,1,0,0.013333333,0.013333333,0,3.99E-37,0.013333333,0,0,1,0
56,JRo,Gossip,IPtjNxjBAw,1,0,0.013333333,0.013333333,0,0.001196466,0.04284153,0,0,4.133333333,0
57,JRo,Gossip,IgAjERSXYM,1,0,0.013333333,0.013333333,0,0.001196466,0.04284153,0,0,4.133333333,0
58,JRo,Gossip,JZnxPK4suw,2,0,0.026666667,0.026666667,0,7.90E-37,0.026666667,0,0,2,0
59,JRo,Gossip,RunEBN2C6y,1,0,0.013333333,0.013333333,0,1.06E-35,0.017777778,0,0,1.5,0
60,JRo,Gossip,SuwBrsLOd1,2,0,0.026666667,0.026666667,0,0.00643071,0.055602837,0,0,5.633333333,0
61,JRo,Gossip,TIqoZ2suOW,2,0,0.026666667,0.026666667,0,0.001196466,0.050847458,0,0,5.433333333,0
62,JRo,Gossip,VorwYjE9sx,1,0,0.013333333,0.013333333,0,3.99E-37,0.013333333,0,0,1,0
63,JRo,Gossip,aiYaF1tNF1,2,0,0.026666667,0.026666667,0,7.90E-37,0.026666667,0,0,2,0
64,JRo,Gossip,dUxB0OMyGM,1,0,0.013333333,0.013333333,0,3.99E-37,0.013333333,0,0,1,0
65,JRo,Gossip,gSmwslphlH,2,0,0.026666667,0.026666667,0,1.10E-35,0.03,0,0,2.5,0
66,JRo,Gossip,hqwP7b0I1A,1,0,0.013333333,0.013333333,0,3.99E-37,0.013333333,0,0,1,0
67,JRo,Gossip,huNYJkmsmM,2,0,0.026666667,0.026666667,0,7.90E-37,0.026666667,0,0,2,0
68,JRo,Gossip,ieKAbaIbqJ,2,0,0.026666667,0.026666667,0,0.005130813,0.127424242,0,0,11.38333333,0
69,JRo,Gossip,lAfPFlsD8f,2,0,0.026666667,0.026666667,0,0.024986658,0.06877193,0,0,6.25,0
70,JRo,Gossip,mFuQIDSvgz,2,0,0.026666667,0.026666667,0,1.10E-35,0.026666667,0,0,2,0
71,JRo,Gossip,nWMPROD5Yc,2,0,0.026666667,0.026666667,0,7.90E-37,0.026666667,0,0,2,0
72,JRo,Gossip,pR4PZ4imOZ,4,0,0.053333333,0.053333333,0,0.006442661,0.108587571,0,0,11,0
73,JRo,Gossip,pSg7iUJ3ZG,1,0,0.013333333,0.013333333,0,3.99E-37,0.013333333,0,0,1,0
74,JRo,Gossip,tIkYjYRyuF,2,0,0.026666667,0.026666667,0,3.33E-22,0.035555556,0,0,3,0
75,JRo,Gossip,zqPS4jMkLK,1,0,0.013333333,0.013333333,0,3.99E-37,0.013333333,0,0,1,0
0,JRo,Liked,0S0hJZKYOx,1,4,0.076923077,0.015384615,0.061538462,7.53E-308,0.015384615,0.000834669,0.000801282,1,0.169230769
1,JRo,Liked,1o4xSIjveg,11,5,0.246153846,0.169230769,0.076923077,0.407362538,0.280823402,0.014626068,0.014523237,22,0.092307692
2,JRo,Liked,3H9reqfpXw,4,2,0.092307692,0.061538462,0.030769231,0.000897176,0.08951049,0.003318643,0.003365385,7.983333333,0.107692308
3,JRo,Liked,3q32bPAiOw,0,1,0.015384615,0,0.015384615,1.1668112561509e-310,0,0,0,0,0.015384615
4,JRo,Liked,64Y7y22rEk,1,4,0.076923077,0.015384615,0.061538462,7.53E-308,0.015384615,0.000560897,0.000560897,1,0.123076923
5,JRo,Liked,8og3CYBzZm,2,6,0.123076923,0.030769231,0.092307692,0.002691527,0.035164835,0.002283654,0.002283654,2.833333333,0.338461538
6,JRo,Liked,8rsekwqjFy,1,1,0.030769231,0.015384615,0.015384615,0.001345763,0.032051282,8.01E-05,8.01E-05,2.583333333,0.015384615
7,JRo,Liked,BdMK1pChJw,0,6,0.092307692,0,0.092307692,1.1668112561509e-310,0,0,0,0,0.169230769
8,JRo,Liked,C1SZ12HcDP,2,2,0.061538462,0.030769231,0.030769231,1.04E-302,0.042735043,0.000649038,0.000661058,3.333333333,0.030769231
9,JRo,Liked,d3LANq2wa9,0,1,0.015384615,0,0.015384615,1.1668112561509e-310,0,0,0,0,0.015384615
10,JRo,Liked,E3N2MzFtLE,0,6,0.092307692,0,0.092307692,1.1668112561509e-310,0,0,0,0,0.138461538
11,JRo,Liked,gzcKYcsAhv,2,1,0.046153846,0.030769231,0.015384615,1.67E-300,0.047115385,0,0,3.916666667,0.107692308
12,JRo,Liked,gzMvr3oLnV,0,1,0.015384615,0,0.015384615,1.1668112561509e-310,0,0,0,0,0.015384615
13,JRo,Liked,H02ssmXS5c,2,6,0.123076923,0.030769231,0.092307692,1.04E-302,0.042735043,0.01463141,0.014643429,3.333333333,0.292307692
14,JRo,Liked,h18lnvVtk3,0,2,0.030769231,0,0.030769231,1.1668112561509e-310,0,0,0,0,0.107692308
15,JRo,Liked,h2yn09VXH2,1,3,0.061538462,0.015384615,0.046153846,0.000897176,0.073545966,0.003125,0.003125,5.616666667,0.107692308
16,JRo,Liked,iYFWRTHXLd,4,2,0.092307692,0.061538462,0.030769231,0.001794351,0.082417582,0.001081731,0.001081731,7.733333333,0.030769231
17,JRo,Liked,kqPtAZZXbV,0,6,0.092307692,0,0.092307692,1.1668112561509e-310,0,0,0,0,0.153846154
18,JRo,Liked,lW8ZkmiGUN,4,6,0.153846154,0.061538462,0.092307692,0.003588702,0.08125,0.018549679,0.018549679,7.2,0.261538462
19,JRo,Liked,LyoqotSy1C,1,4,0.076923077,0.015384615,0.061538462,7.53E-308,0.015384615,0.0015625,0.0015625,1,0.123076923
20,JRo,Liked,mFJ71HQO5l,2,6,0.123076923,0.030769231,0.092307692,0.002691527,0.035164835,0.002764423,0.002764423,2.833333333,0.338461538
21,JRo,Liked,mqxstEqwVb,4,6,0.153846154,0.061538462,0.092307692,0.001794351,0.096296296,0.023557692,0.023557692,7.75,0.261538462
22,JRo,Liked,nWMPROD5Yc,18,3,0.323076923,0.276923077,0.046153846,0.407362538,0.306745562,0.010444712,0.010476763,25.53333333,0.092307692
23,JRo,Liked,oA0q2Po7xf,0,6,0.092307692,0,0.092307692,1.1668112561509e-310,0,0,0,0,0.184615385
24,JRo,Liked,oCJk7DBfSV,1,2,0.046153846,0.015384615,0.030769231,2.42E-305,0.020512821,0.000435363,0.000470753,1.5,0.123076923
25,JRo,Liked,op8ylvWbRU,0,6,0.092307692,0,0.092307692,1.1668112561509e-310,0,0,0,0,0.476923077
26,JRo,Liked,PVRXpdKXA2,0,3,0.046153846,0,0.046153846,1.1668112561509e-310,0,0,0,0,0.107692308
27,JRo,Liked,qE7hQs4Yjh,9,4,0.2,0.138461538,0.061538462,0.407362538,0.255621302,0.008453526,0.008453526,20.45,0.092307692
28,JRo,Liked,qlW80PPG5s,2,1,0.046153846,0.030769231,0.015384615,2.43E-305,0.030769231,0.000594284,0.000560897,2,0.138461538
29,JRo,Liked,qwjw2OMYHs,5,1,0.092307692,0.076923077,0.015384615,0.004934465,0.094230769,0.000761218,0.000761218,8.366666667,0.015384615
30,JRo,Liked,RUvkeUnmUT,0,6,0.092307692,0,0.092307692,1.1668112561509e-310,0,0,0,0,0.338461538
31,JRo,Liked,RXKOQoICEb,0,1,0.015384615,0,0.015384615,1.1668112561509e-310,0,0,0,0,0.107692308
32,JRo,Liked,s4Bl0qrmiY,2,5,0.107692308,0.030769231,0.076923077,4.85E-305,0.034615385,0.012829861,0.012900641,2.5,0.369230769
33,JRo,Liked,sM0SccVthb,0,3,0.046153846,0,0.046153846,1.1668112561509e-310,0,0,0,0,0.107692308
34,JRo,Liked,T3iNOulFja,3,4,0.107692308,0.046153846,0.061538462,0.002691527,0.049230769,0.002524038,0.002524038,3.5,0.338461538
35,JRo,Liked,tlEPecpT6G,2,2,0.061538462,0.030769231,0.030769231,1.50E-307,0.030769231,0.000240385,0.000240385,2,0.030769231
36,JRo,Liked,TMviB96FLR,0,2,0.030769231,0,0.030769231,1.1668112561509e-310,0,0,0,0,0.107692308
37,JRo,Liked,uAKoPLZITf,0,3,0.046153846,0,0.046153846,1.1668112561509e-310,0,0,0,0,0.384615385
38,JRo,Liked,XicY81sN67,1,5,0.092307692,0.015384615,0.076923077,7.53E-308,0.015384615,0.003485577,0.003485577,1,0.353846154
39,JRo,Liked,xlEtG92n42,1,1,0.030769231,0.015384615,0.015384615,7.53E-308,0.015384615,0.001829594,0.001842949,1,0.384615385
40,JRo,Liked,yfTJjVftmj,5,6,0.169230769,0.076923077,0.092307692,1.57E-302,0.083760684,0.008890224,0.008784054,6,0.123076923
41,JRo,Liked,Ys49IAhnXq,0,6,0.092307692,0,0.092307692,1.1668112561509e-310,0,0,0,0,0.323076923
42,JRo,Liked,yvMU3B38rq,0,1,0.015384615,0,0.015384615,1.1668112561509e-310,0,0,0,0,0.015384615
43,JRo,Liked,Z4sBfxX6Yf,0,6,0.092307692,0,0.092307692,1.1668112561509e-310,0,0,0,0,0.153846154
44,JRo,Liked,ZeTPVfP3gk,1,2,0.046153846,0.015384615,0.030769231,0.001794351,0.065551839,0.006490385,0.006490385,5.316666667,0.123076923
45,JRo,Liked,zyMXsjc6Nj,1,3,0.061538462,0.015384615,0.046153846,7.53E-308,0.015384615,0.002751068,0.002804487,1,0.4
46,JRo,Liked,4mjHjcseiq,4,0,0.061538462,0.061538462,0,0.003140114,0.08951049,0,0,8.233333333,0
47,JRo,Liked,5W4GCgL7j4,3,0,0.046153846,0.046153846,0,1.56E-302,0.061538462,0,0,4.5,0
48,JRo,Liked,7sb6LXSIoI,17,0,0.261538462,0.261538462,0,0.612838158,0.36199095,0,0,27.66666667,0
49,JRo,Liked,CThI2R0ewP,6,0,0.092307692,0.092307692,0,0.203232681,0.22405892,0,0,18.06666667,0
50,JRo,Liked,DstYrHFZt9,3,0,0.046153846,0.046153846,0,0.002691527,0.054945055,0,0,4,0
51,JRo,Liked,IPtjNxjBAw,1,0,0.015384615,0.015384615,0,0.000897176,0.073545966,0,0,5.616666667,0
52,JRo,Liked,IgAjERSXYM,1,0,0.015384615,0.015384615,0,0.000897176,0.073545966,0,0,5.616666667,0
53,JRo,Liked,JZnxPK4suw,1,0,0.015384615,0.015384615,0,7.53E-308,0.015384615,0,0,1,0
54,JRo,Liked,KWWR2O9VsR,1,0,0.015384615,0.015384615,0,7.53E-308,0.015384615,0,0,1,0
55,JRo,Liked,MDMEquqqb0,1,0,0.015384615,0.015384615,0,2.42E-305,0.020512821,0,0,1.5,0
56,JRo,Liked,SL72KyJM9u,1,0,0.015384615,0.015384615,0,7.53E-308,0.015384615,0,0,1,0
57,JRo,Liked,SuwBrsLOd1,2,0,0.030769231,0.030769231,0,1.50E-307,0.030769231,0,0,2,0
58,JRo,Liked,TIqoZ2suOW,3,0,0.046153846,0.046153846,0,0.001794351,0.101048951,0,0,8.283333333,0
59,JRo,Liked,ax2ZMqAVsp,1,0,0.015384615,0.015384615,0,7.53E-308,0.015384615,0,0,1,0
60,JRo,Liked,gSmwslphlH,2,0,0.030769231,0.030769231,0,1.50E-307,0.030769231,0,0,2,0
61,JRo,Liked,hKEayixdWM,1,0,0.015384615,0.015384615,0,2.52E-300,0.057918552,0,0,4.166666667,0
62,JRo,Liked,hqwP7b0I1A,3,0,0.046153846,0.046153846,0,0.203232681,0.212742813,0,0,16.06666667,0
63,JRo,Liked,ieKAbaIbqJ,1,0,0.015384615,0.015384615,0,7.53E-308,0.015384615,0,0,1,0
64,JRo,Liked,lAfPFlsD8f,4,0,0.061538462,0.061538462,0,4.86E-305,0.064102564,0,0,4.5,0
65,JRo,Liked,uxOQXZBcOB,14,0,0.215384615,0.215384615,0,0.20951291,0.340283401,0,0,26.16666667,0
0,JRo,NegAffPres,0S0hJZKYOx,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
1,JRo,NegAffPres,1o4xSIjveg,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
2,JRo,NegAffPres,64Y7y22rEk,0,3,0.075,0,0.075,1.54E-08,0,0,0,0,0.075
3,JRo,NegAffPres,8rsekwqjFy,1,1,0.05,0.025,0.025,6.58E-06,0.025,0.000641026,0.000641026,1,0.025
4,JRo,NegAffPres,C1SZ12HcDP,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
5,JRo,NegAffPres,E3N2MzFtLE,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
6,JRo,NegAffPres,gzcKYcsAhv,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
7,JRo,NegAffPres,gzMvr3oLnV,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
8,JRo,NegAffPres,H02ssmXS5c,0,4,0.1,0,0.1,1.54E-08,0,0,0,0,0.2
9,JRo,NegAffPres,h2yn09VXH2,0,3,0.075,0,0.075,1.54E-08,0,0,0,0,0.075
10,JRo,NegAffPres,iYFWRTHXLd,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.05
11,JRo,NegAffPres,lW8ZkmiGUN,0,5,0.125,0,0.125,1.54E-08,0,0,0,0,0.15
12,JRo,NegAffPres,mFJ71HQO5l,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.05
13,JRo,NegAffPres,mqxstEqwVb,0,3,0.075,0,0.075,1.54E-08,0,0,0,0,0.125
14,JRo,NegAffPres,oA0q2Po7xf,0,3,0.075,0,0.075,1.54E-08,0,0,0,0,0.125
15,JRo,NegAffPres,qE7hQs4Yjh,0,2,0.05,0,0.05,1.54E-08,0,0,0,0,0.05
16,JRo,NegAffPres,qlW80PPG5s,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
17,JRo,NegAffPres,qwjw2OMYHs,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.05
18,JRo,NegAffPres,RUvkeUnmUT,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
19,JRo,NegAffPres,sM0SccVthb,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
20,JRo,NegAffPres,uAKoPLZITf,1,1,0.05,0.025,0.025,6.58E-06,0.025,0,0,1,0.025
21,JRo,NegAffPres,XicY81sN67,0,3,0.075,0,0.075,1.54E-08,0,0,0,0,0.1
22,JRo,NegAffPres,xlEtG92n42,5,2,0.175,0.125,0.05,3.28E-05,0.125,0.005769231,0.005769231,5,0.075
23,JRo,NegAffPres,Ys49IAhnXq,7,1,0.2,0.175,0.025,0.007035298,0.192307692,0.006410256,0.006410256,8.5,0.025
24,JRo,NegAffPres,yvMU3B38rq,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
25,JRo,NegAffPres,Z4sBfxX6Yf,0,2,0.05,0,0.05,1.54E-08,0,0,0,0,0.125
26,JRo,NegAffPres,ZeTPVfP3gk,0,1,0.025,0,0.025,1.54E-08,0,0,0,0,0.025
27,JRo,NegAffPres,3q32bPAiOw,4,0,0.1,0.1,0,0.001424135,0.104166667,0,0,4.5,0
28,JRo,NegAffPres,89v5tXCVAy,5,0,0.125,0.125,0,0.007022172,0.145454545,0,0,6.5,0
29,JRo,NegAffPres,DstYrHFZt9,1,0,0.025,0.025,0,6.58E-06,0.025,0,0,1,0
30,JRo,NegAffPres,J8F7myARcy,1,0,0.025,0.025,0,6.58E-06,0.025,0,0,1,0
31,JRo,NegAffPres,KK9quMhEGv,1,0,0.025,0.025,0,6.58E-06,0.025,0,0,1,0
32,JRo,NegAffPres,PVRXpdKXA2,2,0,0.05,0.05,0,0.001411009,0.05,0,0,2,0
33,JRo,NegAffPres,RunEBN2C6y,2,0,0.05,0.05,0,1.31E-05,0.05,0,0,2,0
34,JRo,NegAffPres,ax2ZMqAVsp,1,0,0.025,0.025,0,6.58E-06,0.025,0,0,1,0
35,JRo,NegAffPres,dUxB0OMyGM,8,0,0.2,0.2,0,5.25E-05,0.2,0,0,8,0
36,JRo,NegAffPres,huNYJkmsmM,1,0,0.025,0.025,0,6.58E-06,0.025,0,0,1,0
37,JRo,NegAffPres,ieKAbaIbqJ,2,0,0.05,0.05,0,1.31E-05,0.05,0,0,2,0
38,JRo,NegAffPres,kqPtAZZXbV,1,0,0.025,0.025,0,0.999948584,0.126041667,0,0,5.5,0
39,JRo,NegAffPres,tIkYjYRyuF,2,0,0.05,0.05,0,1.31E-05,0.05,0,0,2,0
40,JRo,NegAffPres,yfTJjVftmj,2,0,0.05,0.05,0,1.31E-05,0.05,0,0,2,0
0,JRo,NegEmoSupp,0S0hJZKYOx,3,6,0.126760563,0.042253521,0.084507042,0.25585114,0.051856594,0.012551979,0.012541918,5.116666667,0.563380282
1,JRo,NegEmoSupp,1o4xSIjveg,0,5,0.070422535,0,0.070422535,1.70E-20,0,0,0,0,0.436619718
2,JRo,NegEmoSupp,3H9reqfpXw,1,3,0.056338028,0.014084507,0.042253521,0.122229556,0.058685446,0.003772636,0.003822938,4.75,0.042253521
3,JRo,NegEmoSupp,3q32bPAiOw,0,1,0.014084507,0,0.014084507,1.70E-20,0,0,0,0,0.014084507
4,JRo,NegEmoSupp,64Y7y22rEk,2,3,0.070422535,0.028169014,0.042253521,2.21E-09,0.031690141,0.005030181,0.005030181,2.5,0.38028169
5,JRo,NegEmoSupp,8og3CYBzZm,4,5,0.126760563,0.056338028,0.070422535,0.010165099,0.080059303,0.051307847,0.051307847,8.166666667,0.267605634
6,JRo,NegEmoSupp,8rsekwqjFy,4,3,0.098591549,0.056338028,0.042253521,0.003874686,0.072434608,0.018712274,0.018712274,7.933333333,0.267605634
7,JRo,NegEmoSupp,BdMK1pChJw,2,6,0.112676056,0.028169014,0.084507042,1.37E-11,0.028169014,0.001810865,0.001810865,2,0.098591549
