"ID","Empathy_Factor","NegAffect_Factor","PosAffect_Factor","LifeSatTransf_Factor","Floor","Age","Gender_bin","Race_1","Race_2","Race_3","Race_4","Race_5","Race_6","Race_7","Race_8","Race_9","Race_cat","Major_recode","Major_BySchool","Rlgn","PolPrty","FinclAid","Born_bin","YearsUS","CtznStatus_bin","Siblings","FatherEd_recode","MotherEd_recode","FmlyIncome","FmlyStatus","IRI_PT","IRI_EC","IRI_PD","PosEmp_avg","LTES_avg","PSA_avg","IRQ_TN","IRQ_TP","IRQ_EN","IRQ_EP","IRQ_TOTAL","NTB_avg","SSS_Stnfrd","MCSDS_avg","PANAS_PosAvg","PANAS_NegAvg","BFI_e","BFI_a","BFI_c","BFI_n","BFI_o","NPI15_avg","BAS_reward","BAS_fun","BAS_drive","BAS_avg","BIS_avg","Loneliness_avg","SWLS_avg","SHS_avg","PSS_avg","STAI_MEAN","CESD_avg","HPS_avg","RSQ_avg","RSQ_Brood","RSQ_Ponder","Hlth_Time0","SleepHrs_Time0","Rested_Time0","Exercise_Time0","Alcohol_Time0","AlchAmt_Time0","dorm","time","inDegreeQ1","outDegreeFullQ1","outDegreeQ1","numReciprocalQ1","pageRankQ1","neighborhood2inQ1","neighborhood2outQ1","authorityScoreQ1","hubScoreQ1","betweennessCentralityQ1","closenessCentralityQ1","localClusteringCoefficientQ1","inDegreeQ2","outDegreeFullQ2","outDegreeQ2","numReciprocalQ2","pageRankQ2","neighborhood2inQ2","neighborhood2outQ2","authorityScoreQ2","hubScoreQ2","betweennessCentralityQ2","closenessCentralityQ2","localClusteringCoefficientQ2","inDegreeQ3","outDegreeFullQ3","outDegreeQ3","numReciprocalQ3","pageRankQ3","neighborhood2inQ3","neighborhood2outQ3","authorityScoreQ3","hubScoreQ3","betweennessCentralityQ3","closenessCentralityQ3","localClusteringCoefficientQ3","inDegreeQ4","outDegreeFullQ4","outDegreeQ4","numReciprocalQ4","pageRankQ4","neighborhood2inQ4","neighborhood2outQ4","authorityScoreQ4","hubScoreQ4","betweennessCentralityQ4","closenessCentralityQ4","localClusteringCoefficientQ4","inDegreeQ5","outDegreeFullQ5","outDegreeQ5","numReciprocalQ5","pageRankQ5","neighborhood2inQ5","neighborhood2outQ5","authorityScoreQ5","hubScoreQ5","betweennessCentralityQ5","closenessCentralityQ5","localClusteringCoefficientQ5","inDegreeQ6","outDegreeFullQ6","outDegreeQ6","numReciprocalQ6","pageRankQ6","neighborhood2inQ6","neighborhood2outQ6","authorityScoreQ6","hubScoreQ6","betweennessCentralityQ6","closenessCentralityQ6","localClusteringCoefficientQ6","inDegreeQ7","outDegreeFullQ7","outDegreeQ7","numReciprocalQ7","pageRankQ7","neighborhood2inQ7","neighborhood2outQ7","authorityScoreQ7","hubScoreQ7","betweennessCentralityQ7","closenessCentralityQ7","localClusteringCoefficientQ7","inDegreeQ8","outDegreeFullQ8","outDegreeQ8","numReciprocalQ8","pageRankQ8","neighborhood2inQ8","neighborhood2outQ8","authorityScoreQ8","hubScoreQ8","betweennessCentralityQ8","closenessCentralityQ8","localClusteringCoefficientQ8","inDegreeQ9","outDegreeFullQ9","outDegreeQ9","numReciprocalQ9","pageRankQ9","neighborhood2inQ9","neighborhood2outQ9","authorityScoreQ9","hubScoreQ9","betweennessCentralityQ9","closenessCentralityQ9","localClusteringCoefficientQ9","dormTimeInteraction","timeFactor","timeFactor01","timeFactor12","timeFactor02"
235,5.61,2.74,2,6.55,3,18,0,NA,NA,NA,NA,1,NA,NA,NA,NA,5,47,9,2,2,0,1,18,1,3,4,4,9,39.465,19.233,21.724,11.953,2.1027,1.6718,2.8118,12.273,73.24,289.22,584.98,223.83,3.5307,3.77,0.75622,4.5562,0.76537,1.303,3.443,2.9398,1.0573,2.2775,1.963,7.1943,3.9627,2.6868,4.5699,2.4388,1.236,19.722,5.4092,0.97602,0.66528,0.28673,0.25813,1.6487,1.6094,1.6094,4.9286,1.9459,1.3863,0.69315,0.69315,1.7918,"TFall",1,1,8,7,1,0.00902903035924496,8,18,0.0222752107429445,1,0.0267231842231842,0.129682997118156,0.357142857142857,1,4,3,1,0.0084921916104278,6,13,0.00366068363606938,0.46419732057127,0.0590909090909091,0.0726978998384491,0,0,2,2,0,0.00494289223367041,1,4,0,0.0290251211181254,0,0.0254813137032843,1,0,4,4,0,0.00423381416312751,1,10,9.51718000033107e-17,0.120886377140445,0,0.032703488372093,0.333333333333333,1,4,3,0,0.00576957994161009,4,11,0.183297176736088,0.237226731359197,0.136085858585859,0.0625,0.333333333333333,0,3,2,0,0.00362100180885487,1,7,3.0180764704228e-17,0.276511615029772,0,0.0810810810810811,0,0,2,2,0,0.0035404258084089,1,5,0,0.065439262335995,0,0.0419384902143523,0,1,3,3,0,0.00478956936048675,3,10,0.162966443022308,0.19418816375279,0.00707070707070707,0.065597667638484,0.166666666666667,0,3,0,0,0.0176423887794407,1,1,0,3.72375298032155e-17,0,0.0217391304347826,NA,"TFall.1","1","1","0",NA
236,5.05,3.24,2.04,4.88,3,18,0,NA,NA,NA,NA,1,NA,NA,NA,NA,5,32,3,8,3,1,0,0,0,0,4,4,1,6.6427,14.517,20.203,16.592,2.5125,2.9075,3.5721,7.7169,61.839,489.25,763.41,211.44,2.3458,6.8221,0.30534,5.0482,1.1505,2.0846,2.6414,2.0402,1.4982,3.2556,1.963,3.0136,3.3666,1.4031,2.5522,2.2168,0.90548,21.579,4.8674,1.4412,0.7736,0.414,0.27441,1.6174,1.5261,1.5261,4.9286,1.9459,0.69315,0,0.69315,1.0986,"TFall",1,2,5,3,2,0.010090382263943,9,12,0.137680602765204,0.228769022074385,0.0159986772486772,0.126404494382022,0.1,2,3,2,2,0.0100161647532732,6,8,0.110135744709597,0.0147367904713026,0.0481649831649832,0.0706436420722135,0,0,1,1,0,0.00494289223367041,1,3,0,0,0,0.0227158001009591,NA,1,2,2,1,0.00736315506630871,2,4,0.0117922396131239,0.0277377504307064,0,0.0286806883365201,0.333333333333333,2,4,3,2,0.0125812628767823,7,12,0.202005917507658,0.265886654176825,0.0285822510822511,0.0599201065246338,0.1,2,2,2,1,0.00873567911723981,5,7,0.146144656041166,0.0882940925702868,0.0237373737373737,0.075885328836425,0.166666666666667,0,2,2,0,0.0035404258084089,1,5,0,0.0225554373480501,0,0.0435624394966118,1,3,2,1,0,0.0103653771510783,11,7,0.133207822459722,0.102752508278529,0.0393638768638769,0.0674662668665667,0.166666666666667,0,4,3,0,0.0176423887794407,1,4,0,0.36521506493861,0,0.0232558139534884,0,"TFall.1","1","1","0",NA
237,6.85,2.26,2.09,6.01,2,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,47,9,4,2,0,1,18,1,1,4,4,9,19.959,22.813,27.937,7.5593,5.4778,2.0928,3.0265,7.7169,104.73,907.48,1341.4,288.29,2.065,8.4592,0.45648,6.357,0.47933,1.303,4.5257,2.9398,1.2386,3.8401,1.8859,7.1943,2.2854,3.0248,4.1706,3.133,1.4778,10.488,5.4092,1.2129,0.7476,0.52764,0.25813,1.5347,1.5261,1.4351,7.2464,1.9459,1.6094,0.69315,0,0,"TFall",1,1,5,1,1,0.0093135082762144,5,4,0.00335095545129025,0.00835062579594727,0,0.108433734939759,0,0,5,1,0,0.00378934615711906,1,2,0,0.00177429214179536,0,0.0222222222222222,NA,0,4,1,0,0.00494289223367041,1,4,0,0.0194602519030748,0,0.0254668930390492,NA,0,5,1,0,0.00423381416312751,1,3,2.37929500008277e-17,0.131137508240144,0,0.032798833819242,NA,1,5,1,1,0.0118298544260845,5,4,0.0100265812401545,0.00843083122248796,0,0.0592885375494071,0,0,4,1,0,0.00362100180885487,1,5,1.5090382352114e-17,0.0565836451335769,0,0.0833333333333333,NA,0,2,1,0,0.0035404258084089,1,7,0,0.0219811456284781,0,0.0424929178470255,NA,0,4,1,0,0.00338600451467269,1,6,0,0.0262168217925344,0,0.0693374422187981,NA,0,1,0,0,0.0176423887794407,1,1,0,3.72375298032155e-17,0,0.0217391304347826,NA,"TFall.1","1","1","0",NA
238,5.96,3.28,2.16,9.07,1,18,0,NA,1,NA,NA,NA,NA,NA,NA,NA,2,7,1,1,2,0,1,18,1,2,4,4,9,32.295,22.813,18.696,15.021,3.5949,4.205,3.6826,12.273,91.638,679.94,1786,310.64,4.4779,8.4592,0.53171,5.8201,0.86251,1.6413,4.3022,3.73,1.4132,4.2896,2.4309,6.3804,3.3666,3.0248,4.3685,3.3735,0.82843,25.578,5.9686,0.81261,0.54382,0.31156,0.30627,1.6174,1.6487,1.6094,7.2464,1.9459,1.3863,0,0.69315,1.7918,"TFall",1,2,5,2,1,0.027947605500294,10,10,0.0410241785076171,0.148929979329869,0.037550505050505,0.124653739612188,0.333333333333333,2,5,2,1,0.0208384525476738,8,9,0.0176046358970096,0.0643502765000338,0.153703703703704,0.0713153724247227,0.333333333333333,0,3,1,0,0.00494289223367041,1,4,0,0.00449868755534256,0,0.0254668930390492,NA,1,2,1,0,0.0239190107721892,3,6,2.77229514706863e-17,2.95706144491066e-17,0.00252525252525253,0.0249169435215947,1,2,3,1,1,0.013372315036382,6,6,0.110761952050539,0.0286364901786494,0,0.0617283950617284,0.333333333333333,1,2,0,0,0.0070181306392669,4,1,0.0231917618577482,0,0,0.0217391304347826,NA,1,1,1,0,0.00454354645412475,2,5,0.0120295448215127,0.140723032274313,0.00404040404040404,0.0413602941176471,0,2,3,1,0,0.0115576677218556,9,10,0.122084301695327,0,0.0542929292929293,0.0681818181818182,0.333333333333333,0,1,0,0,0.0176423887794407,1,1,0,3.72375298032155e-17,0,0.0217391304347826,NA,"TFall.1","1","1","0",NA
239,7.18,2.24,2.56,11.64,1,18,0,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,1,6,2,0,1,18,1,1,4,4,9,39.465,25.217,27.937,10.458,4.7516,1.8133,4.242,3.4064,51.163,211.12,670.62,152.29,2.2045,10.159,0.75622,5.8201,0.54254,3.2685,4.9825,2.6801,0.56763,4.4415,3.1482,4.8938,5.2623,2.0304,3.9762,1.3804,0.94347,14.703,12.45,0.55768,0.44197,0.35646,0.46664,1.6014,1.6094,1.5686,2.9153,1.9459,0.69315,0,0,0,"TFall",1,5,8,3,3,0.038303363316474,15,9,0.060950741396057,0.0283149821600656,0.0802104377104377,0.115681233933162,0.142857142857143,4,8,3,3,0.0325191263358569,11,10,0.0227794777701235,0.0203227995671717,0.0804713804713805,0.0671641791044776,0.142857142857143,2,1,1,1,0.0376209020007137,3,2,0.288031890378509,0.134193808321754,0,0.0222222222222222,0.333333333333333,4,1,1,1,0.0498210542537831,11,3,0.69398212034036,0.202374617897943,0.0568181818181818,0.0319829424307036,0.1,3,4,2,2,0.0255176803177657,6,5,0.0125396431485924,0.00349953325268995,0.0388888888888889,0.076530612244898,0.1,6,3,2,2,0.0701450935437099,17,5,0.914509021656084,0.148920395218019,0.138468013468014,0.0756302521008403,0.107142857142857,5,4,3,1,0.0352132105454346,14,7,0.333596975761963,0.235631646890137,0.177272727272727,0.0409463148316652,0.107142857142857,7,4,2,1,0.0724908103061908,25,5,0.401839615431117,0.0249880823133951,0.114148629148629,0.0663716814159292,0.111111111111111,2,0,0,0,0.0326384192419654,3,1,0.14328489288645,7.44750596064311e-17,0,0.0217391304347826,0,"TFall.1","1","1","0",NA
240,7.6,3.33,2.01,5.4,2,18,1,NA,NA,NA,NA,NA,NA,1,NA,NA,7,47,9,9,2,0,0,0,0,1,3,3,9,19.959,21.616,37.587,16.592,4.5147,3.3036,4.6972,8.3914,61.839,548.83,1210,236.39,4.3168,2.38,0.83069,4.317,0.54254,1.7529,4.0822,1.7883,1.5819,3.8401,1.5803,6.3804,3.3666,1.7129,3.5983,2.897,1.236,17.958,9.6733,0.81261,0.54382,0.37682,0.32186,1.4725,1.5686,1.2238,4.9286,1.7918,1.3863,0,0,0,"TFall",1,5,4,3,3,0.0276684297965068,16,10,0.0551645714468898,0.023734996589689,0.0546392496392496,0.120643431635389,0.178571428571429,4,5,3,3,0.0217949225886309,9,9,0.0238952052041503,0.015483964386011,0.00235690235690236,0.0669642857142857,0.238095238095238,4,2,1,1,0.0652288171654239,7,3,0.471537931420494,0.134193808321754,0.00454545454545455,0.0227158001009591,0.3,3,2,1,1,0.0365955536197087,7,3,1,0.202374617897943,0,0.0318021201413428,0.5,3,2,1,0,0.0130040217808037,7,2,0.0165045868402142,0.00520603820967922,0.00101010101010101,0.0222222222222222,0.666666666666667,5,2,1,1,0.0299905145058898,11,7,1,0.10377262569838,0.0291666666666667,0.079646017699115,0.333333333333333,5,1,1,1,0.0383852456491597,14,3,0.526541158587359,0.0529716183416038,0.0597643097643098,0.0403587443946188,0.333333333333333,3,2,1,0,0.0148215926440855,8,3,0.165011083063772,0.0472265704152853,0,0.0610583446404342,1,0,0,0,0,0.0176423887794407,1,1,0,3.72375298032155e-17,0,0.0217391304347826,NA,"TFall.1","1","1","0",NA
241,5.55,2.16,1.83,8.66,3,18,0,NA,1,NA,NA,1,NA,NA,NA,NA,NA,32,3,1,2,0,1,18,1,0,3,3,8,25.79,22.813,15.728,10.458,2.5125,4.4573,2.9189,4.1662,46.108,95.412,670.62,137.36,1.9271,6.8221,0.75622,3.4076,0.18371,1.0742,4.5257,3.2014,0,2.6893,1.7326,5.6137,4.5948,2.6868,4.3685,2.4388,0.86713,37.283,5.9686,0,0.24516,0.167,0.17284,1.5933,1.5686,1.6094,7.2464,1.9459,1.3863,0.69315,0,0,"TFall",1,6,8,4,2,0.0219501398797158,15,15,0.234727347571258,0.0737834372256503,0.091554834054834,0.130813953488372,0.133333333333333,4,8,3,2,0.0159423446770107,8,9,0.0618782920134772,0.0414822008897303,0.0953998316498316,0.0721153846153846,0.0476190476190476,1,1,1,1,0.0392621516171794,4,3,0,0.12921718755477,0,0.0248344370860927,0,1,2,1,1,0.0299705651092455,5,3,5.98138486737265e-17,0.000288847580626237,0,0.0248618784530387,0,4,5,2,2,0.0160274892592287,7,6,0.165273203073106,0.0981601064869647,0.0227741702741703,0.0605652759084791,0.133333333333333,2,8,4,1,0.00940173881915375,7,13,0.10332379364914,0.399978853016243,0.0906986531986532,0.0867052023121387,0,2,8,7,1,0.00820877340699462,4,20,0.0128176366434413,1,0.0345117845117845,0.0484391819160387,0.111111111111111,6,8,5,1,0.0311385845277128,18,17,0.375765620895235,0.715753914610463,0.162281144781145,0.0706436420722135,0.2,0,1,0,0,0.0176423887794407,1,1,0,3.72375298032155e-17,0,0.0217391304347826,NA,"TFall.1","1","1","0",NA
242,6.66,3.07,2.18,7.48,3,18,1,NA,NA,NA,1,NA,NA,NA,NA,NA,4,47,9,1,2,0,1,18,1,2,4,4,9,39.465,20.423,27.937,13.475,3.8206,1.9536,3.905,8.3914,73.24,612.37,1341.4,253.41,3.8412,3.77,0.60674,3.8528,0.34124,2.4121,5.692,3.3329,1.7456,2.8291,2.2739,7.1943,3.3666,2.0304,3.9762,3.3735,0.74988,29.963,5.4092,0.72904,0.60639,0.23142,0.25813,1.6563,1.6487,1.6094,7.2464,1.9459,0.69315,0,0.69315,2.3979,"TFall",1,6,7,2,2,0.021815121771415,14,9,0.865494476228095,0.248780958804412,0.00774410774410774,0.114795918367347,0.321428571428571,6,8,4,3,0.0188519150369199,12,10,0.785553751692784,0.625021624331163,0.0349512987012987,0.0629370629370629,0.244444444444444,1,4,1,1,0.00835571244769751,2,4,0.114525567764293,0,0,0.0294310006540222,0,1,4,1,1,0.00749282863282363,3,4,0.000812087521232451,0.012238556277343,0,0.0295081967213115,0,4,5,1,1,0.033995544536393,11,5,0.565508541579206,0.176732970013413,0,0.0543478260869565,0.3,3,3,1,1,0.0286112454733852,8,3,0.258038307447562,0.0758060791869101,0,0.0673652694610778,0.333333333333333,0,4,1,0,0.0035404258084089,1,3,0,0.00849567053691953,0,0.0395430579964851,NA,1,8,4,1,0.00560219780956581,4,10,0.0551547147527644,0.327265111940644,0.00664622414622415,0.0663716814159292,0.3,3,1,0,0,0.0413861036784381,4,1,0.490166016152045,7.44750596064311e-17,0,0.0217391304347826,0,"TFall.1","1","1","0",NA
243,7.97,2.25,2.56,14.18,1,18,0,NA,NA,NA,NA,1,NA,NA,NA,NA,5,36,4,7,1,0,1,18,1,2,2,3,9,25.79,26.424,34.331,8.9923,5.7249,4.5828,4.5827,7.7169,98.103,679.94,1341.4,270.71,3.2257,13.726,0.90499,6.632,0.26525,3.0565,5.4523,3.4648,0.56763,3.6923,2.668,7.1943,3.3666,2.0304,3.9762,2.4388,0.28505,34.743,11.032,0.37995,0.24516,0.091005,0.39663,1.6094,1.6094,1.6094,7.2464,1.9459,1.6094,0.69315,0,0,"TFall",1,3,6,3,2,0.0229014755293249,10,8,0.030466144181111,0.0303366332137835,0.00223063973063973,0.115384615384615,0.333333333333333,4,6,3,2,0.0223756003093498,9,8,0.0617091500708064,0.0159542580141977,0.0196969696969697,0.0669642857142857,0.238095238095238,2,2,1,1,0.0376209020007137,3,2,0.288031890378509,0.134193808321754,0,0.0222222222222222,0.333333333333333,3,3,2,2,0.0587516925189359,9,7,0.935858771263722,0.280994329129723,0.0613636363636364,0.0323275862068966,0.2,2,6,3,2,0.0163593310550651,5,8,0.0105644122676659,0.00997045437170469,0.053030303030303,0.0812274368231047,0.2,3,6,3,2,0.042807889949107,10,8,0.595794443856141,0.576790220843444,0.128451178451178,0.0800711743772242,0.333333333333333,2,4,2,1,0.0149172023435761,7,10,0.171261789555587,0.00558958577963304,0.0925084175084175,0.0415129151291513,0.166666666666667,2,3,1,1,0.0397273562452142,9,7,0.0592871236549338,0.0176309034550141,0.0618061568061568,0.0653120464441219,0.333333333333333,0,1,1,0,0.0176423887794407,1,2,0,0.232311967082131,0,0.0222222222222222,NA,"TFall.1","1","1","0",NA
244,6.14,3.31,2.36,3.29,2,18,1,NA,NA,NA,NA,NA,1,NA,NA,NA,6,47,9,2,NA,1,1,18,1,0,NA,2,NA,6.6427,18.048,24.806,18.183,3.8206,3.9504,3.905,9.0569,91.638,612.37,1629.2,279.46,3.5307,0,0.60674,4.317,0.54254,3.0565,5.4523,1.7883,1.0573,3.2556,1.963,5.6137,5.2623,1.1018,3.5983,3.133,0.90548,23.531,9.0162,0.72904,0.63627,0.23142,0.35238,1.6487,1.6864,1.6487,2.9153,2.0794,1.0986,0.69315,0,0,"TFall",1,4,4,2,2,0.037091100622445,13,5,0.0746710376167282,0.0116327571333704,0.0457239057239057,0.105633802816901,0.0666666666666667,3,7,3,3,0.0516282253557402,9,6,0.004119092147961,0.00719881099915865,0.0891414141414141,0.0643776824034335,0,1,1,0,0,0.00914435063229026,2,1,0,0,0,0.0217391304347826,NA,1,3,1,0,0.00783255620178589,2,3,2.77229514706863e-17,0.150070043412894,0.00858585858585859,0.032656023222061,0,2,3,1,1,0.018080258351548,5,3,0.00070893483401077,0.00389262370612534,0.0186868686868687,0.0721153846153846,0,3,3,1,1,0.0372799809868399,9,3,0.0766505660009987,0.202528151654216,0.0343434343434343,0.0714285714285714,0,1,1,1,0,0.00654978774555646,2,5,0,0.0859349714668832,0.0121212121212121,0.0417827298050139,0,4,3,2,1,0.0609892860256015,19,9,0.0320942199519966,0.270085933308915,0.118502886002886,0.0685975609756098,0.133333333333333,0,1,0,0,0.0176423887794407,1,1,0,3.72375298032155e-17,0,0.0217391304347826,NA,"TFall.1","1","1","0",NA
245,6.93,4.26,2.15,3.05,2,18,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,44,6,NA,2,1,1,18,1,0,2,1,6,6.6427,21.616,29.52,23.077,3.8206,3.4343,4.9272,14.742,85.337,1080.5,863.55,315.16,3.5307,1.1086,0.53171,4.317,1.3824,2.0846,4.5257,1.1703,2.1353,2.6893,1.4293,5.6137,3.9627,2.6868,4.1706,3.6183,1.236,16.285,7.7486,2.1546,1.1536,0.58825,0.27441,1.5518,1.3863,1.6864,2.9153,1.9459,1.0986,0,0,0,"TFall",1,3,8,6,3,0.0282496816162512,12,15,0.077488501232643,0.14620053768613,0.121174843674844,0.127840909090909,0.111111111111111,3,2,2,1,0.0149334350121455,4,5,0.00521962238772809,0.028003041837326,0.0389646464646465,0.0760135135135135,0.1,3,2,1,1,0.0687271499138343,8,2,0.269491308842329,0,0.00353535353535354,0.0222222222222222,0,3,3,3,1,0.0293105549596293,8,6,0.0962049932135845,0.201322984643551,0.0421717171717172,0.0361736334405145,0.0666666666666667,4,2,2,2,0.0423631861653015,13,7,0.139516787816302,0.0304373222854182,0.0608501683501683,0.061898211829436,0.0666666666666667,4,2,2,1,0.0270042749784369,12,5,0.221755736767343,0.223097517306805,0.0763468013468013,0.0725806451612903,0.133333333333333,3,1,1,1,0.0223929707742391,12,4,0.216912021264507,0.0859349714668831,0.112626262626263,0.04014272970562,0.166666666666667,8,2,1,0,0.0211343257950725,16,4,0.531092541408089,0.00877611313524036,0.0444336219336219,0.0656934306569343,0.166666666666667,0,0,0,0,0.0176423887794407,1,1,0,3.72375298032155e-17,0,0.0217391304347826,NA,"TFall.1","1","1","0",NA
246,7.02,3.49,1.94,7.86,2,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,5,1,1,3,0,0,0,0,0,3,3,4,10.371,22.813,31.113,18.183,3.3721,1.8133,3.3524,9.0569,61.839,489.25,763.41,219.68,3.8412,8.4592,0.97913,3.8528,1.2214,2.0846,4.7524,2.9398,1.1488,3.4001,2.5887,4.2207,1.8019,1.4031,2.3909,2.6655,1.0555,25.578,9.6733,0.89491,0.69348,0.28673,0.32186,1.7228,1.7228,1.7579,2.9153,2.0149,1.0986,0,0,0,"TFall",1,0,8,5,0,0.00352856272120519,1,20,0,0.046278587973033,0,0.154639175257732,0.4,0,8,5,0,0.00378934615711906,1,14,0,0.0239783095946406,0,0.102040816326531,0.3,0,2,1,0,0.00494289223367041,1,4,0,0.0340502518122629,0,0.0254524886877828,NA,0,7,2,0,0.00423381416312751,1,5,4.75859000016554e-17,0.144413890679854,0,0.0389948006932409,1,0,5,4,0,0.00391094281972843,1,12,2.05245569809519e-16,0.100938949400894,0,0.11166253101737,0.333333333333333,0,5,2,0,0.00362100180885487,1,6,3.0180764704228e-17,0.0738999952841878,0,0.0844277673545966,1,0,1,1,0,0.0035404258084089,1,7,0,0.108859854570713,0,0.0428571428571429,NA,0,4,4,0,0.00338600451467269,1,12,0,0.273871827673018,0,0.0795053003533569,0.5,0,1,0,0,0.0176423887794407,1,1,0,3.72375298032155e-17,0,0.0217391304347826,NA,"TFall.1","1","1","0",NA
301,6.47,3.42,1.5,5.49,2,18,0,NA,NA,NA,NA,NA,NA,1,NA,NA,7,47,9,9,2,1,1,18,1,2,4,3,8,14.815,25.217,23.259,16.592,2.5125,0.94306,3.0265,9.0569,67.451,751.61,506.31,228,3.2257,8.4592,0.53171,3.4076,1.0751,0.36819,4.5257,1.914,1.6644,3.6923,2.2739,4.2207,3.3666,1.1018,2.7173,3.133,1.444,14.703,3.839,1.6623,0.98149,0.35646,0.36733,1.5933,1.5686,1.6487,4.9286,1.6094,1.3863,0.69315,0.69315,2.1972,"RFall",1,2,7,4,2,0.0230206917388476,10,12,0.0108054185152752,0.0699819484249711,0.0169630709426628,0.0847457627118644,0.333333333333333,1,4,1,0,0.00791666939795854,8,2,0.0105563292197886,0.00710562656642645,0,0.02,1,0,3,1,0,0.00411140005636685,1,2,0,0.00714951067726681,0,0.02,NA,0,2,0,0,0.00436889302243901,1,1,0,0,0,0.0196078431372549,NA,4,5,2,2,0.0357908490663379,11,6,0.143584107595133,0.189663604472516,0.0403508260447036,0.0791139240506329,0,0,6,2,0,0.00385686310052882,1,12,9.7542644672496e-18,0.470300150205171,0,0.0563063063063063,1,0,5,4,0,0.00365140791288607,1,16,0,0.585844937497496,0,0.0455788514129444,0.333333333333333,0,4,3,0,0.00327176280469486,1,12,5.58563636539916e-17,0.532385733385646,0,0.0905797101449275,0.333333333333333,0,2,1,0,0.0121270072954364,1,2,0,0.819610820213764,0,0.02,NA,"RFall.1","1","1","0",NA
302,4.91,2.68,1.92,7.7,1,18,0,NA,NA,NA,NA,1,NA,NA,NA,NA,5,47,9,2,2,0,1,18,1,3,4,4,9,25.79,15.689,15.728,11.953,3.1524,2.7739,2.3888,9.0569,56.408,433.58,670.62,207.35,2.633,5.2557,0.60674,5.8201,0.65934,1.5291,5.4523,2.8097,1.2386,1.3647,2.2739,4.8938,0.59204,1.7129,2.2334,2.4388,0.78935,29.963,7.1387,0.89491,0.54382,0.31156,0.13675,1.6094,1.6094,1.6094,7.2464,1.9459,1.0986,0.69315,0,0,"RFall",1,3,8,4,3,0.0157282086556908,19,20,0.106750012423444,0.192406751191449,0.062434954501281,0.0878734622144113,0.0476190476190476,3,8,4,3,0.0205417827085298,16,18,0.146601531045025,0.179283443869122,0.0828425655976676,0.140845070422535,0.0476190476190476,2,8,6,2,0.009712477391384,6,15,0.149886551972991,0.475010885227244,0.0572993197278912,0.0456204379562044,0.142857142857143,1,8,4,1,0.00736914457475832,4,15,0.327946225224068,0.0995229470521202,0.0653401360544218,0.0498504486540379,0,3,8,4,2,0.0188432645797092,9,17,0.1952400471596,0.335807843558972,0.089810009718173,0.0860585197934595,0.0476190476190476,3,8,3,2,0.0136078698747387,10,15,0.157835105492383,0.621817786240944,0.033187074829932,0.0497512437810945,0.2,1,8,3,1,0.0043430144760416,2,16,0.0591836250170288,0.555741483211087,0.00054421768707483,0.061576354679803,0.166666666666667,2,8,4,1,0.00645800006858058,6,16,0.0752747158717192,0.619210872188892,0.00882312925170068,0.0766871165644172,0.266666666666667,0,1,1,0,0.0121270072954364,1,2,0,0.819610820213764,0,0.02,NA,"RFall.1","1","1","0",NA
303,5.74,2.34,2.27,8.77,3,18,0,NA,1,NA,NA,NA,NA,NA,NA,NA,2,5,1,1,2,0,1,17,1,1,4,4,9,32.295,24.013,15.728,8.9923,3.5949,3.1723,2.9189,14.132,32.14,679.94,1210,257.7,3.9985,3.77,0.75622,6.9113,0.71357,2.1942,4.3022,2.1671,0.96393,3.8401,2.7475,3.0136,3.9627,2.3552,3.2349,1.185,1.0555,32.303,10.345,0.81261,0.36782,0.37682,0.41099,1.6715,1.6487,1.6864,4.9286,2.0794,1.6094,0.69315,0.69315,2.1972,"RFall",1,5,8,5,3,0.0257378187670118,25,17,0.383013035560049,0.69591420691305,0.0382063882829189,0.087260034904014,0.266666666666667,4,8,6,3,0.0193734845241225,15,17,0.422711372070199,0.728738179146203,0.101075801749271,0.141242937853107,0.244444444444444,6,1,1,1,0.0747182155693828,17,3,0.871955474999581,0.0426944629991336,0.0132108843537415,0.0413564929693962,0.285714285714286,4,3,2,2,0.0411691676404862,10,10,0.647166243336541,0.155826746693395,0.119421768707483,0.0483091787439614,0.133333333333333,3,1,1,1,0.0147541311783415,9,4,0.293921474379175,0.0860579558073504,0.0109183673469388,0.0770416024653313,0,4,1,1,1,0.0200937370925451,14,6,0.167592797872453,0.13886615554282,0.00750340136054422,0.0474833808167142,0.1,4,3,1,1,0.0162351350395939,8,4,0.171506570230023,0.0295801734369239,0.0146938775510204,0.0354107648725212,0.1,4,6,4,2,0.00973495890018568,8,19,0.182098475159217,0.267223855617972,0.0249659863945578,0.0778816199376947,0.178571428571429,1,0,0,0,0.0205644989442289,4,1,0.0291760094174411,0,0,0.0196078431372549,NA,"RFall.1","1","1","0",NA
